portal_id,Genome,portal_link,DMAT,HYBRID,NRPS,NRPS-Like,PKS,PKS-Like,TC,Total
Elagr1,Elaphomyces granulatus OSC145934,https://mycocosm.jgi.doe.gov/Elagr1,0,3,3,1,15,5,2,29
Ellano2,Ellisomyces anomalus CBS 243.57 v2.0,https://mycocosm.jgi.doe.gov/Ellano2,0,0,1,4,2,1,0,8
Elsamp1,Elsinoe ampelina CECT 20119 v1.0,https://mycocosm.jgi.doe.gov/Elsamp1,1,1,5,6,3,2,1,19
Elyde1,Elytroderma deformans CBS183.68 v1.0,https://mycocosm.jgi.doe.gov/Elyde1,1,5,6,20,33,5,2,72
Emepa1,Emergomyces pasteurianus UAMH 9510,https://mycocosm.jgi.doe.gov/Emepa1,2,0,3,4,1,2,0,12
AcreTS7_1,Emericellopsis sp. TS7 v1.0,https://mycocosm.jgi.doe.gov/AcreTS7_1,1,1,8,8,6,2,2,28
Emmcr1,Emmonsia crescens UAMH 4076,https://mycocosm.jgi.doe.gov/Emmcr1,1,0,3,5,1,3,0,13
Emmpa1,Emmonsia parva UAMH 130,https://mycocosm.jgi.doe.gov/Emmpa1,1,0,4,5,2,2,0,14
Enccu1,Encephalitozoon cuniculi GB-M1,https://mycocosm.jgi.doe.gov/Enccu1,NA,NA,NA,NA,NA,NA,NA,0
Enche1,Encephalitozoon hellem ATCC 50504,https://mycocosm.jgi.doe.gov/Enche1,NA,NA,NA,NA,NA,NA,NA,0
Encin1,Encephalitozoon intestinalis ATCC 50506,https://mycocosm.jgi.doe.gov/Encin1,NA,NA,NA,NA,NA,NA,NA,0
Encro1,Encephalitozoon romaleae SJ-2008,https://mycocosm.jgi.doe.gov/Encro1,NA,NA,NA,NA,NA,NA,NA,0
Endpal1,Endocarpon pallidulum Enpa,https://mycocosm.jgi.doe.gov/Endpal1,2,1,7,6,9,3,2,30
EndpusZ1,Endocarpon pusillum Z07020,https://mycocosm.jgi.doe.gov/EndpusZ1,2,2,3,4,16,3,2,32
Endsp1,Endogone sp FLAS 59071,https://mycocosm.jgi.doe.gov/Endsp1,0,0,0,2,1,1,0,4
Entbi1,Enterocytozoon bieneusi H348,https://mycocosm.jgi.doe.gov/Entbi1,NA,NA,NA,NA,NA,NA,NA,0
Enthe1,Enterocytozoon hepatopenaei TH1,https://mycocosm.jgi.doe.gov/Enthe1,NA,NA,NA,NA,NA,NA,NA,0
Entca1,Enterospora canceri GB1,https://mycocosm.jgi.doe.gov/Entca1,NA,NA,NA,NA,NA,NA,NA,0
Entma1,Entoleuca mammata CFL468 v1.0,https://mycocosm.jgi.doe.gov/Entma1,1,3,8,9,25,3,4,53
Enthel1,Entophlyctis helioformis JEL805 v1.0,https://mycocosm.jgi.doe.gov/Enthel1,0,0,0,1,1,1,0,3
Epini1,Epicoccum nigrum cont 1108929 v1.0,https://mycocosm.jgi.doe.gov/Epini1,2,2,6,6,8,2,1,27
Epityp1,Epithele typhae CBS 203.58 v1.0,https://mycocosm.jgi.doe.gov/Epityp1,0,0,2,12,4,0,9,27
Erebi1,Eremomyces bilateralis CBS 781.70 v1.0,https://mycocosm.jgi.doe.gov/Erebi1,0,1,2,1,3,2,1,10
Erecy1,Eremothecium cymbalariae DBVPG 7215,https://mycocosm.jgi.doe.gov/Erecy1,0,0,0,1,0,2,0,3
Ashgo1_1,Eremothecium gossypii ATCC 10895,https://mycocosm.jgi.doe.gov/Ashgo1_1,0,0,0,1,0,2,0,3
Erego1,Eremothecium gossypii FDAG1,https://mycocosm.jgi.doe.gov/Erego1,0,0,0,1,0,2,0,3
Erynec1,Erysiphe necator c,https://mycocosm.jgi.doe.gov/Erynec1,0,0,1,2,0,2,0,5
Erypi2,Erysiphe pisi Palampur-1 v2.0,https://mycocosm.jgi.doe.gov/Erypi2,0,0,1,3,1,2,0,7
Erypu1,Erysiphe pulchra Cflorida,https://mycocosm.jgi.doe.gov/Erypu1,0,0,1,2,2,2,0,7
Eryha1,Erythrobasidium hasegawianum ATCC 9536 v1.0,https://mycocosm.jgi.doe.gov/Eryha1,0,0,0,3,1,0,0,4
Escweb1,Escovopsis weberi CC031208-10,https://mycocosm.jgi.doe.gov/Escweb1,3,2,2,3,7,2,1,20
EurotioJF033F_1,Eurotiomycetes sp. JF 03-3F Goopy v1.0,https://mycocosm.jgi.doe.gov/EurotioJF033F_1,0,0,4,8,3,2,0,17
EurotioJF034F_1,Eurotiomycetes sp. JF 03-4F Slimy v1.0,https://mycocosm.jgi.doe.gov/EurotioJF034F_1,0,0,4,8,3,2,0,17
Eurhe1,Eurotium rubrum v1.0,https://mycocosm.jgi.doe.gov/Eurhe1,2,0,4,8,12,2,1,29
Eutla1,Eutypa lata UCREL1,https://mycocosm.jgi.doe.gov/Eutla1,5,2,6,14,27,8,2,64
Exigl1,Exidia glandulosa v1.0,https://mycocosm.jgi.doe.gov/Exigl1,3,0,2,9,3,1,17,35
Exomac1,Exobasidium maculosum A7-4 v1.0,https://mycocosm.jgi.doe.gov/Exomac1,0,0,3,6,0,1,0,10
Exova1,Exobasidium vaccinii MPITM v1.0,https://mycocosm.jgi.doe.gov/Exova1,0,0,1,4,1,1,0,7
Exoalc1,Exophiala alcalophila ATCC 48519 v1.0,https://mycocosm.jgi.doe.gov/Exoalc1,0,0,3,3,3,2,0,11
Exoalc1_J33,Exophiala alcalophila J33 v1.0,https://mycocosm.jgi.doe.gov/Exoalc1_J33,0,0,3,3,3,2,0,11
Exoaq1,Exophiala aquamarina CBS 119918,https://mycocosm.jgi.doe.gov/Exoaq1,0,0,4,8,5,5,1,23
Exode1,Exophiala dermatitidis UT8656,https://mycocosm.jgi.doe.gov/Exode1,0,0,4,3,2,3,0,12
Exome1,Exophiala mesophila CBS40295,https://mycocosm.jgi.doe.gov/Exome1,0,0,2,5,1,2,0,10
Exool1,Exophiala oligosperma CBS72588,https://mycocosm.jgi.doe.gov/Exool1,0,0,4,5,2,3,0,14
Exosi1,Exophiala sideris CBS121828,https://mycocosm.jgi.doe.gov/Exosi1,0,0,2,3,2,2,0,9
ExoJF061F_1,Exophiala sp. JF 06-1F Fuzzy v1.0,https://mycocosm.jgi.doe.gov/ExoJF061F_1,0,0,4,9,2,3,0,18
Exosp1,Exophiala spinifera CBS89968,https://mycocosm.jgi.doe.gov/Exosp1,0,0,3,8,3,2,0,16
Exoxe1,Exophiala xenobiotica CBS118157,https://mycocosm.jgi.doe.gov/Exoxe1,0,0,2,4,5,3,0,14
Felpe1,Fellomyces penicillatus Phaff54-35 v1.0,https://mycocosm.jgi.doe.gov/Felpe1,0,0,0,4,0,1,0,5
Fenfe1,Fenestella fenestrata ATCC 66461 v1.0,https://mycocosm.jgi.doe.gov/Fenfe1,0,1,8,4,9,2,1,25
FenlinCB54_1,Fennellomyces linderi CBS 158.54 v1.0,https://mycocosm.jgi.doe.gov/FenlinCB54_1,0,0,0,5,1,1,0,7
Fenlin1,Fennellomyces sp. T-0311 v1.0,https://mycocosm.jgi.doe.gov/Fenlin1,0,0,0,5,1,1,0,7
Fibra1,Fibroporia radiculosa TFFH 294,https://mycocosm.jgi.doe.gov/Fibra1,0,0,0,11,11,0,8,30
Fibin1,Fibulobasidium inconspicuum Phaff89-39 v1.0,https://mycocosm.jgi.doe.gov/Fibin1,0,0,0,3,0,1,0,4
Fibsp1,Fibulorhizoctonia psychrophila CBS 109695 v1.0,https://mycocosm.jgi.doe.gov/Fibsp1,0,1,0,26,3,2,4,36
Filflo1,Filobasidium floriforme CBS 6241 v1.0,https://mycocosm.jgi.doe.gov/Filflo1,0,0,1,4,1,0,0,6
Crywi1,Filobasidium wieringae UCDFST 05-544 v1.0,https://mycocosm.jgi.doe.gov/Crywi1,0,0,1,4,1,0,0,6
Fimjon1,Fimicolochytrium jonesii JEL569 v1.0,https://mycocosm.jgi.doe.gov/Fimjon1,0,1,3,2,2,1,0,9
Fishe1,Fistulina hepatica v1.0,https://mycocosm.jgi.doe.gov/Fishe1,0,0,2,10,3,0,4,19
FlaPMI526_1,Flagelloscypha sp. PMI_526 v1.0,https://mycocosm.jgi.doe.gov/FlaPMI526_1,4,0,0,4,4,0,13,25
Flafl1,Flavodon flavus 38 v1.0,https://mycocosm.jgi.doe.gov/Flafl1,0,0,0,9,1,0,6,16
Fomfom1,Fomes fomentarius CIRM-BRFM 1821 v1.0,https://mycocosm.jgi.doe.gov/Fomfom1,0,0,1,11,5,1,15,33
Fomme1,Fomitiporia mediterranea v1.0,https://mycocosm.jgi.doe.gov/Fomme1,0,0,1,4,5,1,16,27
Pipbet1_1,Fomitopsis betulina CIRM-BRFM 1772 v1.1,https://mycocosm.jgi.doe.gov/Pipbet1_1,1,0,0,5,5,0,8,19
Fompi3,Fomitopsis pinicola FP-58527 SS1 v3.0,https://mycocosm.jgi.doe.gov/Fompi3,0,0,0,8,7,0,12,27
Fomro1,Fomitopsis rosea Sig1Fomros20-ss v1.0,https://mycocosm.jgi.doe.gov/Fomro1,2,0,0,10,7,1,10,30
Foner1,Fonsecaea erecta CBS 125763,https://mycocosm.jgi.doe.gov/Foner1,0,0,1,6,3,3,0,13
Fonmo1,Fonsecaea monophora CBS 269.37,https://mycocosm.jgi.doe.gov/Fonmo1,0,0,4,7,3,2,0,16
Fonmu1,Fonsecaea multimorphosa CBS 102226,https://mycocosm.jgi.doe.gov/Fonmu1,0,0,2,8,4,2,0,16
Fonnu1,Fonsecaea nubica CBS 269.64,https://mycocosm.jgi.doe.gov/Fonnu1,0,0,3,7,3,2,0,15
Fonpe1,Fonsecaea pedrosoi CBS 271.37,https://mycocosm.jgi.doe.gov/Fonpe1,0,0,3,8,3,2,0,16
Frien1,Friedmanniomyces endolithicus CCFEE 5311,https://mycocosm.jgi.doe.gov/Frien1,0,0,2,8,2,4,0,16
Frisi1,Friedmanniomyces simplex CCFEE 5184,https://mycocosm.jgi.doe.gov/Frisi1,0,0,1,4,2,2,0,9
FusspF23_1,Fusarium bataticola FSSC 23 v1.0,https://mycocosm.jgi.doe.gov/FusspF23_1,1,2,9,9,13,2,1,37
Fusco1,Fusarium commune MPI-SDFR-AT-0072 v1.0,https://mycocosm.jgi.doe.gov/Fusco1,3,3,8,13,12,3,8,50
FusspF10_1,Fusarium cucurbiticola FSSC 10 v1.0,https://mycocosm.jgi.doe.gov/FusspF10_1,2,0,7,8,10,2,1,30
Fuscu1,Fusarium culmorum UK99,https://mycocosm.jgi.doe.gov/Fuscu1,0,1,8,10,7,3,6,35
Fusfu1,Fusarium fujikuroi IMI 58289,https://mycocosm.jgi.doe.gov/Fusfu1,2,4,7,13,11,3,7,47
Fusgra2,Fusarium graminearum Z3639 v2.0,https://mycocosm.jgi.doe.gov/Fusgra2,0,1,6,9,13,2,4,35
Fusgr1,Fusarium graminearum v1.0,https://mycocosm.jgi.doe.gov/Fusgr1,0,1,9,11,8,3,5,37
Fusla1,Fusarium langsethiae Fl201059,https://mycocosm.jgi.doe.gov/Fusla1,1,0,9,10,10,3,7,40
Fusma1,Fusarium mangiferae MRC7560,https://mycocosm.jgi.doe.gov/Fusma1,4,3,10,12,11,2,7,49
FoxF1003_1,Fusarium oxysporum F10-03 v1.0,https://mycocosm.jgi.doe.gov/FoxF1003_1,6,3,10,14,10,2,7,52
FoxF1004_1,Fusarium oxysporum F10-04 v1.0,https://mycocosm.jgi.doe.gov/FoxF1004_1,4,3,13,14,10,2,7,53
FoxF1008_1,Fusarium oxysporum F10-08 v1.0,https://mycocosm.jgi.doe.gov/FoxF1008_1,4,3,11,15,9,2,7,51
FoxF1010_1,Fusarium oxysporum F10-10 v1.0,https://mycocosm.jgi.doe.gov/FoxF1010_1,6,3,10,14,10,2,8,53
FoxF201_1,Fusarium oxysporum F2-01 v1.0,https://mycocosm.jgi.doe.gov/FoxF201_1,4,2,12,14,9,2,8,51
FoxF202_1,Fusarium oxysporum F2-02 v1.0,https://mycocosm.jgi.doe.gov/FoxF202_1,5,4,11,14,9,2,7,52
FoxF204_1,Fusarium oxysporum F2-04 v1.0,https://mycocosm.jgi.doe.gov/FoxF204_1,4,3,12,14,9,2,7,51
FoxF206_1,Fusarium oxysporum F2-06 v1.0,https://mycocosm.jgi.doe.gov/FoxF206_1,5,3,11,14,9,2,8,52
FoxF207_1,Fusarium oxysporum F2-07 v1.0,https://mycocosm.jgi.doe.gov/FoxF207_1,4,2,11,14,8,2,8,49
FusoxFo47,Fusarium oxysporum Fo47,https://mycocosm.jgi.doe.gov/FusoxFo47,4,3,9,13,8,4,8,49
FusoxFo47_2,Fusarium oxysporum Fo47 v2.0,https://mycocosm.jgi.doe.gov/FusoxFo47_2,4,3,9,14,9,3,7,49
FoxFo5176,Fusarium oxysporum Fo5176 v1.0,https://mycocosm.jgi.doe.gov/FoxFo5176,3,3,6,15,6,2,8,43
Fusoxys1,Fusarium oxysporum MPI-CAGE-CH-0212 v1.0,https://mycocosm.jgi.doe.gov/Fusoxys1,3,3,9,12,10,2,6,45
Fusoxy1,Fusarium oxysporum MPI-SDFR-AT-0094 v1.0,https://mycocosm.jgi.doe.gov/Fusoxy1,3,3,10,13,8,3,8,48
FoxMRL8996,Fusarium oxysporum MRL8996 v1.0,https://mycocosm.jgi.doe.gov/FoxMRL8996,3,3,9,12,8,3,9,47
Fox26365_1,Fusarium oxysporum NRRL 26365,https://mycocosm.jgi.doe.gov/Fox26365_1,4,3,6,12,8,2,7,42
Fusox32931,Fusarium oxysporum NRRL 32931,https://mycocosm.jgi.doe.gov/Fusox32931,5,3,8,11,10,3,9,49
Fusoxalb1,Fusarium oxysporum f. sp. albedinis isolate 9 v1.0,https://mycocosm.jgi.doe.gov/Fusoxalb1,3,3,8,11,12,3,5,45
Fusoxcon1,Fusarium oxysporum f. sp. conglutinans race 2 54008 (PHW808),https://mycocosm.jgi.doe.gov/Fusoxcon1,3,4,9,14,8,2,9,49
Fusoxcub1,Fusarium oxysporum f. sp. cubense tropical race 4 54006 (II5),https://mycocosm.jgi.doe.gov/Fusoxcub1,4,3,6,12,10,3,7,45
Fusox2,Fusarium oxysporum f. sp. lycopersici 4287 v2,https://mycocosm.jgi.doe.gov/Fusox2,3,2,9,14,10,1,7,46
Fusoxlyc1,Fusarium oxysporum f. sp. lycopersici MN25 (FoMN25) NRRL 54003,https://mycocosm.jgi.doe.gov/Fusoxlyc1,5,3,8,13,8,4,7,48
FoxPHW726_1,Fusarium oxysporum f. sp. matthiolae PHW726,https://mycocosm.jgi.doe.gov/FoxPHW726_1,5,3,7,11,10,2,7,45
Fusoxmel1,Fusarium oxysporum f. sp. melonis (FoMelon) NRRL 26406,https://mycocosm.jgi.doe.gov/Fusoxmel1,4,3,9,14,10,2,8,50
Fusoxpis1,Fusarium oxysporum f. sp. pisi HDV247,https://mycocosm.jgi.doe.gov/Fusoxpis1,3,4,9,13,8,2,8,47
FusoxT415,Fusarium oxysporum f. sp. pisi T415 v1.0,https://mycocosm.jgi.doe.gov/FusoxT415,2,5,8,13,7,2,8,45
Fusoxrad1,Fusarium oxysporum f. sp. radicis-lycopersici 26381 (CL57),https://mycocosm.jgi.doe.gov/Fusoxrad1,3,3,8,13,8,2,8,45
Fusoxrap1,Fusarium oxysporum f. sp. raphani 54005,https://mycocosm.jgi.doe.gov/Fusoxrap1,3,4,7,13,6,2,9,44
Fusoxvas1,Fusarium oxysporum f. sp. vasinfectum 25433 (Cotton),https://mycocosm.jgi.doe.gov/Fusoxvas1,3,3,7,14,8,2,8,45
FoxII5,Fusarium oxysporum f.sp. cubense II5 v2.0,https://mycocosm.jgi.doe.gov/FoxII5,4,3,6,12,9,3,7,44
Fuspo1,Fusarium poae 2516,https://mycocosm.jgi.doe.gov/Fuspo1,0,2,4,12,10,2,12,42
Fuspro1,Fusarium proliferatum ET1,https://mycocosm.jgi.doe.gov/Fuspro1,3,4,9,15,13,2,10,56
Fusps1,Fusarium pseudograminearum CS3096,https://mycocosm.jgi.doe.gov/Fusps1,0,1,7,10,6,4,5,33
Fusre1,Fusarium redolens MPI-CAGE-AT-0023 v1.0,https://mycocosm.jgi.doe.gov/Fusre1,4,3,10,11,13,2,6,49
Fusso1,Fusarium solani FSSC 5 v1.0,https://mycocosm.jgi.doe.gov/Fusso1,2,1,11,8,13,2,1,38
Fuseq1,Fusarium sp. FIESC 12 MPI-CAGE-AA-0113 v1.0,https://mycocosm.jgi.doe.gov/Fuseq1,1,1,10,8,9,2,4,35
FusspF11_1,Fusarium sp. FSSC 11 v1.0,https://mycocosm.jgi.doe.gov/FusspF11_1,2,1,8,7,12,2,1,33
Fustri1,Fusarium tricinctum MPI-SDFR-AT-0044 v1.0,https://mycocosm.jgi.doe.gov/Fustri1,3,3,11,13,14,3,6,53
Fustr1,Fusarium tricinctum MPI-SDFR-AT-0068 v1.0,https://mycocosm.jgi.doe.gov/Fustr1,4,3,10,13,13,3,5,51
Necha2,Fusarium vanettenii 77-13-4 v2.0,https://mycocosm.jgi.doe.gov/Necha2,1,1,8,8,11,2,1,32
Fusven1,Fusarium venenatum MPI-CAGE-CH-0201 v1.0,https://mycocosm.jgi.doe.gov/Fusven1,0,2,4,11,8,2,5,32
Fusve2,Fusarium verticillioides 7600 v2,https://mycocosm.jgi.doe.gov/Fusve2,3,3,7,13,11,2,7,46
Gaesem1,Gaertneriomyces semiglobifer Barr 43 v1.0,https://mycocosm.jgi.doe.gov/Gaesem1,0,0,1,1,2,1,0,5
Gaegr1,Gaeumannomyces graminis var. tritici R3-111a-1,https://mycocosm.jgi.doe.gov/Gaegr1,2,3,5,3,13,2,3,31
Galma1,Galerina marginata v1.0,https://mycocosm.jgi.doe.gov/Galma1,0,1,1,7,4,2,24,39
Galinc1,Galzinia incrustans CBS 104901 v1.0,https://mycocosm.jgi.doe.gov/Galinc1,0,0,0,4,1,0,2,7
Gansi1,Ganoderma sinense ZZ0214-1,https://mycocosm.jgi.doe.gov/Gansi1,0,0,1,12,4,0,14,31
Gansp1,Ganoderma sp. 10597 SS1 v1.0,https://mycocosm.jgi.doe.gov/Gansp1,0,0,1,11,5,0,12,29
Gaumor1_1,Gautieria morchelliformis GMNE.BST v1.0,https://mycocosm.jgi.doe.gov/Gaumor1_1,7,0,2,15,4,0,17,45
Geatri1,Geastrum triplex GST.BST v1.0,https://mycocosm.jgi.doe.gov/Geatri1,1,0,0,7,3,0,10,21
Gelte1,Gelasinospora tetrasperma v1.0,https://mycocosm.jgi.doe.gov/Gelte1,1,0,4,3,10,2,2,22
Geocar1,Geopyxis carbonaria DOB1671 v1.0,https://mycocosm.jgi.doe.gov/Geocar1,0,0,3,5,7,2,1,18
Geopyr1,Geosiphon pyriformis,https://mycocosm.jgi.doe.gov/Geopyr1,0,0,0,1,0,1,0,2
Gervar1,Geranomyces variabilis JEL559 v1.0,https://mycocosm.jgi.doe.gov/Gervar1,0,1,2,4,1,2,0,10
Gigro1,Gigaspora rosea v1.0,https://mycocosm.jgi.doe.gov/Gigro1,0,5,1,8,0,3,2,19
Gilper1,Gilbertella persicaria var. persicaria CBS 190.32-T v1.0,https://mycocosm.jgi.doe.gov/Gilper1,0,0,1,3,1,1,0,6
Glalo1,Glarea lozoyensis ATCC 20868,https://mycocosm.jgi.doe.gov/Glalo1,1,5,4,11,24,2,0,47
Glopol1,Globomyces pollinis-pini Arg68 v1.0,https://mycocosm.jgi.doe.gov/Glopol1,0,0,10,4,1,1,0,16
Glocon1,Gloeopeniophorella convolvens OM19405 v1.0,https://mycocosm.jgi.doe.gov/Glocon1,0,0,0,2,2,0,8,12
Glotr1_1,Gloeophyllum trabeum v1.0,https://mycocosm.jgi.doe.gov/Glotr1_1,0,0,0,14,6,7,10,37
Gloac1,Glomerella acutata (Colletotrichum fiorinae MH 18) v1.0,https://mycocosm.jgi.doe.gov/Gloac1,5,3,8,9,20,3,9,57
Gloci1,Glomerella cingulata 23 (Colletotrichum gloeosporoides 23) v1.0,https://mycocosm.jgi.doe.gov/Gloci1,8,4,13,13,31,2,12,83
Glonio1,Gloniopsis sp. FL0384 v1.0,https://mycocosm.jgi.doe.gov/Glonio1,1,1,4,6,14,2,5,33
Glost2,Glonium stellatum CBS 207.34 v1.0,https://mycocosm.jgi.doe.gov/Glost2,1,1,9,5,19,4,2,41
Golci1,Golovinomyces cichoracearum UCSC1 v1.0,https://mycocosm.jgi.doe.gov/Golci1,0,0,1,3,1,2,0,7
GciUMSG1_1,Golovinomyces cichoracearum UMSG1,https://mycocosm.jgi.doe.gov/GciUMSG1_1,0,0,1,3,1,2,0,7
GciUMSG3_1,Golovinomyces cichoracearum UMSG3,https://mycocosm.jgi.doe.gov/GciUMSG3_1,0,0,1,3,1,2,0,7
Golor4,Golovinomyces orontii MGH1 v4.0,https://mycocosm.jgi.doe.gov/Golor4,0,0,2,6,3,4,0,15
Ganpr1,Gonapodya prolifera v1.0,https://mycocosm.jgi.doe.gov/Ganpr1,0,0,0,1,0,3,0,4
Gonbut1,Gongronella butleri v1.0,https://mycocosm.jgi.doe.gov/Gonbut1,0,0,1,2,1,1,0,5
Gorhay1,Gorgonomyces haynaldii MP57 v1.0,https://mycocosm.jgi.doe.gov/Gorhay1,0,0,0,1,1,1,0,3
Grascr1,Graphis scripta CBS 132367,https://mycocosm.jgi.doe.gov/Grascr1,1,1,8,17,21,4,1,53
Greabi1,Gremmeniella abietina DAOM 170367 v1.0,https://mycocosm.jgi.doe.gov/Greabi1,1,1,2,7,8,2,3,24
Greab1,Gremmeniella abietina DAOM 170408 v1.0,https://mycocosm.jgi.doe.gov/Greab1,0,1,1,7,9,2,3,23
Grifr1,Grifola frondosa 9006-11,https://mycocosm.jgi.doe.gov/Grifr1,1,0,1,11,2,2,7,24
Grocl1,Grosmannia clavigera kw1407,https://mycocosm.jgi.doe.gov/Grocl1,0,1,1,6,11,5,3,27
Guyne1,Guyanagaster necrorhizus MCA 3950 v1.0,https://mycocosm.jgi.doe.gov/Guyne1,0,2,1,8,2,0,10,23
Gymau1,Gymnascella aurantiaca v1.0,https://mycocosm.jgi.doe.gov/Gymau1,2,0,6,2,8,2,2,22
Gymci1_1,Gymnascella citrina v1.1,https://mycocosm.jgi.doe.gov/Gymci1_1,2,2,7,1,5,2,1,20
Gymch1,Gymnopilus chrysopellus PR-1187 v1.0,https://mycocosm.jgi.doe.gov/Gymch1,1,1,0,7,5,2,13,29
Gymjun1,Gymnopilus junonius AH 44721 v1.0,https://mycocosm.jgi.doe.gov/Gymjun1,0,1,0,9,4,0,9,23
Gyman1,Gymnopus androsaceus JB14 v1.0,https://mycocosm.jgi.doe.gov/Gyman1,0,0,9,23,7,1,10,50
Gymear1,Gymnopus earleae GB-263.02 v1.0,https://mycocosm.jgi.doe.gov/Gymear1,2,0,1,19,5,0,13,40
Gymlu1,Gymnopus luxurians v1.0,https://mycocosm.jgi.doe.gov/Gymlu1,1,0,3,24,10,0,11,49
Gyrli1,Gyrodon lividus BX v1.0,https://mycocosm.jgi.doe.gov/Gyrli1,0,2,2,9,4,0,5,22
Gyresc1,Gyromitra esculenta CBS101906 v1.0,https://mycocosm.jgi.doe.gov/Gyresc1,0,0,3,4,2,2,1,12
Gyrinf1,Gyromitra infula GyrinfSpk-SM18 v1.0,https://mycocosm.jgi.doe.gov/Gyrinf1,0,0,3,4,2,2,1,12
Halrad1,Halteromyces radiatus CBS 162.75 v1.0,https://mycocosm.jgi.doe.gov/Halrad1,0,0,1,1,1,1,0,4
Hangu1,Hanseniaspora guilliermondii UTAD222,https://mycocosm.jgi.doe.gov/Hangu1,0,0,0,1,0,3,0,4
Hanne1,Hanseniaspora nectarophila Y1191 v1.0,https://mycocosm.jgi.doe.gov/Hanne1,0,0,0,1,0,3,0,4
Hanop1,Hanseniaspora opuntiae AWRI3578,https://mycocosm.jgi.doe.gov/Hanop1,0,0,0,1,0,3,0,4
Hanos1,Hanseniaspora osmophila AWRI3579,https://mycocosm.jgi.doe.gov/Hanos1,0,0,0,1,0,3,0,4
Hanuv1,Hanseniaspora uvarum AWRI3580,https://mycocosm.jgi.doe.gov/Hanuv1,0,0,0,1,0,3,0,4
Hanva2,Hanseniaspora valbyensis HY1 v2.0,https://mycocosm.jgi.doe.gov/Hanva2,0,0,0,1,0,3,0,4
Hanva1_1,Hanseniaspora valbyensis NRRL Y-1626 v1.1,https://mycocosm.jgi.doe.gov/Hanva1_1,0,0,0,1,0,3,0,4
Hebvel2,Hebeloma brunneifolium PMI1Jessy v2.0,https://mycocosm.jgi.doe.gov/Hebvel2,0,1,1,8,3,7,16,36
Hebcy2,Hebeloma cylindrosporum h7 v2.0,https://mycocosm.jgi.doe.gov/Hebcy2,0,0,1,6,3,0,10,20
Helgr1,Helicocarpus griseus UAMH 5409,https://mycocosm.jgi.doe.gov/Helgr1,3,1,5,9,18,2,4,42
Helpul1,Helicostylum pulchrum RSA 2064 v1.0,https://mycocosm.jgi.doe.gov/Helpul1,0,0,1,4,1,1,0,7
Helsul1,Heliocybe sulcata OMC1185 v1.0,https://mycocosm.jgi.doe.gov/Helsul1,0,0,1,15,5,0,8,29
DimP5P66,Helotiales sp. P5P66 v1.0,https://mycocosm.jgi.doe.gov/DimP5P66,1,1,3,12,5,3,1,26
NeoP8C63_1,Helotiales sp. P8C63 v1.0,https://mycocosm.jgi.doe.gov/NeoP8C63_1,2,0,5,13,5,2,2,29
Heper1,Hepatospora eriocheir GB1,https://mycocosm.jgi.doe.gov/Heper1,NA,NA,NA,NA,NA,NA,NA,0
Hercor1,Hericium coralloides FP-101451 v1.0,https://mycocosm.jgi.doe.gov/Hercor1,0,0,0,12,2,1,5,20
Herpot1_1,Herpotrichia sp. AK1299 v1.0,https://mycocosm.jgi.doe.gov/Herpot1_1,2,2,8,18,22,6,2,60
HerpoJF2053F_1,Herpotrichiellaceae sp. JF2 05-3F Dopey v1.0,https://mycocosm.jgi.doe.gov/HerpoJF2053F_1,1,0,1,4,3,2,0,11
HerpoJF057F_1,Herpotrichiellaceae sp. JF2 05-7F Lumpy v1.0,https://mycocosm.jgi.doe.gov/HerpoJF057F_1,1,0,1,4,3,3,0,12
Hesve2finisherSC,Hesseltinella vesiculosa NRRL3301 v2.0,https://mycocosm.jgi.doe.gov/Hesve2finisherSC,0,0,1,2,1,1,0,5
Hetan2,Heterobasidion annosum v2.0,https://mycocosm.jgi.doe.gov/Hetan2,1,0,0,13,3,0,7,24
Hethyg1,Heterodoassansia hygrophilae CBS 346.65 v1.0,https://mycocosm.jgi.doe.gov/Hethyg1,0,1,2,4,1,1,0,9
Hetpy1,Heterogastridium pycnidioideum ATCC MYA-4631 v1.0,https://mycocosm.jgi.doe.gov/Hetpy1,0,0,0,1,1,0,0,2
Hexnit1,Hexagonia nitida CIRM-BRFM 1802 v1.0,https://mycocosm.jgi.doe.gov/Hexnit1,0,0,2,12,6,0,14,34
Hirmi1,Hirsutella minnesotensis 3608,https://mycocosm.jgi.doe.gov/Hirmi1,4,4,23,18,23,5,8,85
Hisca1,Histoplasma capsulatum NAm1,https://mycocosm.jgi.doe.gov/Hisca1,0,0,5,4,1,2,1,13
Hompol1,Homolaphlyctis polyrhiza JEL142 v1.0,https://mycocosm.jgi.doe.gov/Hompol1,0,0,1,0,0,1,0,2
Horac1,Hortaea acidophila CBS 113389 v1.0,https://mycocosm.jgi.doe.gov/Horac1,0,0,1,7,1,2,0,11
Horth1,Hortaea thailandica CCFEE 6315,https://mycocosm.jgi.doe.gov/Horth1,0,0,3,8,3,2,0,16
Horwer1,Hortaea werneckii EXF-2000 M0 v1.0,https://mycocosm.jgi.doe.gov/Horwer1,1,0,3,17,2,4,0,27
Hyabl1,Hyalopycnis blepharistoma ATCC 48560 v1.0,https://mycocosm.jgi.doe.gov/Hyabl1,0,0,0,1,1,0,0,2
